mle_id,eval_month_seq,hire_date,eval_date,last_commit_timestamp,department_team,education_level,prior_experience_years,raw_salary_krw,primary_framework,skills_list,mentor_id,candidate_source,code_commits_cnt,prs_merged_cnt,activity_json,probation_status,eval_performance_score,eval_competency_score,eval_attitude_score
MLE-2023-0025,2,2024-03-12,2024-05-11,2024-05-09 20:00:00+09:00,Core Data Science,Master,5.3,"₩109,640,866",PyTorch,Ray;Spark;Kubeflow;PyTorch,MNT-122,Campus Recruitment,26,15,"{""github_stars"": 307, ""paper_citations"": 39, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,67.5,92.27,65.14
MLE-2023-0025,3,2024-03-12,2024-06-10,2024-06-09 09:00:00+09:00,Core Data Science,Master,5.3,"₩109,640,866",PyTorch,Ray;Spark;Kubeflow;PyTorch,MNT-122,Campus Recruitment,38,19,"{""github_stars"": 284, ""paper_citations"": 47, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",Extended,69.96,100.0,67.4
MLE-2023-0026,1,2023-11-08,2023-12-08,2023-12-07 03:00:00+09:00,Computer Vision,Bachelor,4.1,,TensorFlow,SQL;PyTorch;Python;Git;Spark;TensorFlow,MNT-113,Campus Recruitment,87,6,"{""github_stars"": 26, ""paper_citations"": 19, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,79.3,61.57,72.85
MLE-2023-0026,2,2023-11-08,2024-01-07,2024-01-05 16:00:00+09:00,Computer Vision,Bachelor,4.1,,TensorFlow,SQL;PyTorch;Python;Git;Spark;TensorFlow,MNT-113,Campus Recruitment,76,19,"{""github_stars"": 139, ""paper_citations"": 27, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,78.52,63.28,73.05
MLE-2023-0026,3,2023-11-08,2024-02-06,2024-02-04 10:00:00+09:00,Computer Vision,Bachelor,4.1,,TensorFlow,SQL;PyTorch;Python;Git;Spark;TensorFlow,MNT-113,Campus Recruitment,87,24,"{""github_stars"": 341, ""paper_citations"": 39, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Extended,81.52,70.19,65.0
MLE-2024-0027,1,2024-04-29,2024-05-29,2024-05-28 03:00:00+09:00,LLM & Generative AI,Master,1.9,"₩72,367,376",Scikit-Learn,CUDA;FastAPI;Spark;Scikit-Learn,,Referral,88,17,"{""github_stars"": 293, ""paper_citations"": 51, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,71.31,69.46,60.62
MLE-2024-0027,2,2024-04-29,2024-06-28,2024-06-26 08:00:00+09:00,LLM & Generative AI,Master,1.9,"₩72,367,376",Scikit-Learn,CUDA;FastAPI;Spark;Scikit-Learn,,Referral,78,17,"{""github_stars"": 45, ""paper_citations"": 55, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,77.02,75.49,57.67
MLE-2024-0027,3,2024-04-29,2024-07-28,2024-07-27 04:00:00+09:00,LLM & Generative AI,Master,1.9,"₩72,367,376",Scikit-Learn,CUDA;FastAPI;Spark;Scikit-Learn,,Referral,68,15,"{""github_stars"": 170, ""paper_citations"": 21, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Extended,80.47,76.84,66.04
MLE-2024-0028,1,2024-01-08,2024-02-07,2024-02-05 10:00:00+09:00,LLM & Generative AI,Master,2.5,"₩76,264,218",TensorFlow,Git;FastAPI;Spark;Ray;CUDA;TensorFlow,MNT-115,Referral,22,15,"{""github_stars"": 259, ""paper_citations"": 9, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,76.37,77.21,91.85
MLE-2024-0028,2,2024-01-08,2024-03-08,2024-03-07 19:00:00+09:00,LLM & Generative AI,Master,2.5,"₩76,264,218",TensorFlow,Git;FastAPI;Spark;Ray;CUDA;TensorFlow,MNT-115,Referral,31,22,"{""github_stars"": 196, ""paper_citations"": 59, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,78.85,86.23,89.69
MLE-2024-0028,3,2024-01-08,2024-04-07,2024-04-06 03:00:00+09:00,LLM & Generative AI,Master,2.5,"₩76,264,218",TensorFlow,Git;FastAPI;Spark;Ray;CUDA;TensorFlow,MNT-115,Referral,85,24,"{""github_stars"": 77, ""paper_citations"": 7, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,84.96,89.45,93.66
MLE-2023-0029,1,2023-09-16,2023-10-16,2023-10-14 01:00:00+09:00,LLM & Generative AI,Bachelor,5.6,"₩106,055,418",JAX,Ray;Spark;Python;FastAPI;CUDA;JAX,MNT-103,Agency,34,14,"{""github_stars"": 41, ""paper_citations"": 74, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,63.58,86.98,71.89
MLE-2023-0029,2,2023-09-16,2023-11-15,2023-11-14 15:00:00+09:00,LLM & Generative AI,Bachelor,5.6,"₩106,055,418",JAX,Ray;Spark;Python;FastAPI;CUDA;JAX,MNT-103,Agency,30,15,"{""github_stars"": 286, ""paper_citations"": 48, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,69.68,91.37,72.81
MLE-2023-0029,3,2023-09-16,2023-12-15,2023-12-13 04:00:00+09:00,LLM & Generative AI,Bachelor,5.6,"₩106,055,418",JAX,Ray;Spark;Python;FastAPI;CUDA;JAX,MNT-103,Agency,92,10,"{""github_stars"": 330, ""paper_citations"": 54, ""certifications"": [], ""weekly_1on1_attended"": false}",Extended,65.66,90.21,75.36
MLE-2024-0030,1,2024-04-30,2024-05-30,2024-05-29 13:00:00+09:00,MLOps & Platform,Master,1.4,"₩79,133,131",None,Spark;PyTorch,MNT-105,Direct Apply,71,5,"{""github_stars"": 210, ""paper_citations"": 46, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,66.42,84.13,85.27
MLE-2024-0030,2,2024-04-30,2024-06-29,2024-06-28 09:00:00+09:00,MLOps & Platform,Master,1.4,"₩79,133,131",None,Spark;PyTorch,MNT-105,Direct Apply,88,13,"{""github_stars"": 158, ""paper_citations"": 60, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,69.59,85.68,81.15
MLE-2024-0030,3,2024-04-30,2024-07-29,2024-07-28 05:00:00+09:00,MLOps & Platform,Master,1.4,"₩79,133,131",None,Spark;PyTorch,MNT-105,Direct Apply,73,24,"{""github_stars"": 270, ""paper_citations"": 53, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",Extended,73.32,85.22,78.87
MLE-2024-0031,1,2024-03-23,2024-04-22,2024-04-21 00:00:00+09:00,Computer Vision,,6.4,"₩108,889,594",JAX,CUDA;PyTorch;Ray;Python;SQL;JAX,MNT-129,Agency,45,16,"{""github_stars"": 41, ""paper_citations"": 47, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,95.23,72.79,76.45
MLE-2024-0031,2,2024-03-23,2024-05-22,2024-05-21 02:00:00+09:00,Computer Vision,,6.4,"₩108,889,594",JAX,CUDA;PyTorch;Ray;Python;SQL;JAX,MNT-129,Agency,38,10,"{""github_stars"": 19, ""paper_citations"": 36, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,100.0,78.75,75.26
MLE-2024-0031,3,2024-03-23,2024-06-21,2024-06-20 18:00:00+09:00,Computer Vision,,6.4,"₩108,889,594",JAX,CUDA;PyTorch;Ray;Python;SQL;JAX,MNT-129,Agency,27,16,"{""github_stars"": 110, ""paper_citations"": 19, ""certifications"": [], ""weekly_1on1_attended"": false}",Passed,98.16,80.3,71.49
MLE-2023-0032,1,2023-05-03,2023-06-02,2023-06-01 18:00:00+09:00,MLOps & Platform,,10.9,,None,PyTorch;Kubeflow;Ray,,Agency,82,15,"{""github_stars"": 34, ""paper_citations"": 67, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,74.03,80.32,84.88
MLE-2023-0032,2,2023-05-03,2023-07-02,2023-07-01 00:00:00+09:00,MLOps & Platform,,10.9,,None,PyTorch;Kubeflow;Ray,,Agency,52,6,"{""github_stars"": 182, ""paper_citations"": 8, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,79.95,84.59,86.51
MLE-2023-0032,3,2023-05-03,2023-08-01,2023-07-30 00:00:00+09:00,MLOps & Platform,,10.9,,None,PyTorch;Kubeflow;Ray,,Agency,67,12,"{""github_stars"": 22, ""paper_citations"": 45, ""certifications"": [], ""weekly_1on1_attended"": false}",Passed,83.26,83.96,86.6
MLE-2024-0033,1,2023-12-23,2024-01-22,2024-01-20 06:00:00+09:00,MLOps & Platform,Master,,"₩75,923,149",TensorFlow,Docker;Python;TensorFlow,MNT-110,Campus Recruitment,39,13,"{""github_stars"": 182, ""paper_citations"": 6, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,91.94,75.67,73.54
MLE-2024-0033,2,2023-12-23,2024-02-21,2024-02-19 00:00:00+09:00,MLOps & Platform,Master,,"₩75,923,149",TensorFlow,Docker;Python;TensorFlow,MNT-110,Campus Recruitment,76,18,"{""github_stars"": 173, ""paper_citations"": 23, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,96.87,82.1,66.07
MLE-2024-0033,3,2023-12-23,2024-03-22,2024-03-21 18:00:00+09:00,MLOps & Platform,Master,,"₩75,923,149",TensorFlow,Docker;Python;TensorFlow,MNT-110,Campus Recruitment,79,10,"{""github_stars"": 220, ""paper_citations"": 77, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",Passed,98.91,79.36,70.8
MLE-2024-0034,1,2023-08-17,2023-09-16,2023-09-14 19:00:00+09:00,Core Data Science,UNKNOWN,5.6,"₩110,115,496",Scikit-Learn,Python;SQL;Ray;PyTorch;Scikit-Learn,MNT-124,Direct Apply,19,8,"{""github_stars"": 34, ""paper_citations"": 30, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,96.06,64.85,82.53
MLE-2024-0034,2,2023-08-17,2023-10-16,2023-10-14 04:00:00+09:00,Core Data Science,UNKNOWN,5.6,"₩110,115,496",Scikit-Learn,Python;SQL;Ray;PyTorch;Scikit-Learn,MNT-124,Direct Apply,77,17,"{""github_stars"": 190, ""paper_citations"": 56, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,100.0,66.5,83.06
MLE-2024-0034,3,2023-08-17,2023-11-15,2023-11-14 08:00:00+09:00,Core Data Science,UNKNOWN,5.6,"₩110,115,496",Scikit-Learn,Python;SQL;Ray;PyTorch;Scikit-Learn,MNT-124,Direct Apply,39,8,"{""github_stars"": 95, ""paper_citations"": 63, ""certifications"": [], ""weekly_1on1_attended"": false}",Passed,100.0,67.25,84.56
MLE-2024-0035,1,2023-04-20,2023-05-20,2023-05-18 03:00:00+09:00,Core Data Science,PhD,2.8,"₩80,296,693",Scikit-Learn,Spark;FastAPI;Scikit-Learn,MNT-118,Agency,37,15,"{""github_stars"": 260, ""paper_citations"": 28, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,95.64,87.75,84.84
MLE-2024-0035,2,2023-04-20,2023-06-19,2023-06-18 00:00:00+09:00,Core Data Science,PhD,2.8,"₩80,296,693",Scikit-Learn,Spark;FastAPI;Scikit-Learn,MNT-118,Agency,90,24,"{""github_stars"": 188, ""paper_citations"": 59, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,96.34,89.54,82.62
MLE-2024-0035,3,2023-04-20,2023-07-19,2023-07-17 02:00:00+09:00,Core Data Science,PhD,2.8,"₩80,296,693",Scikit-Learn,Spark;FastAPI;Scikit-Learn,MNT-118,Agency,86,24,"{""github_stars"": 210, ""paper_citations"": 52, ""certifications"": [], ""weekly_1on1_attended"": true}",Passed,93.97,94.39,79.8
MLE-2024-0036,1,2023-12-15,2024-01-14,2024-01-12 14:00:00+09:00,Core Data Science,PhD,6.8,"₩111,564,813",Scikit-Learn,SQL;CUDA;Scikit-Learn,MNT-106,Direct Apply,51,6,"{""github_stars"": 128, ""paper_citations"": 25, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,71.13,86.6,72.51
MLE-2024-0036,2,2023-12-15,2024-02-13,2024-02-11 15:00:00+09:00,Core Data Science,PhD,6.8,"₩111,564,813",Scikit-Learn,SQL;CUDA;Scikit-Learn,MNT-106,Direct Apply,41,24,"{""github_stars"": 297, ""paper_citations"": 19, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,80.8,91.68,76.01
MLE-2024-0036,3,2023-12-15,2024-03-14,2024-03-13 22:00:00+09:00,Core Data Science,PhD,6.8,"₩111,564,813",Scikit-Learn,SQL;CUDA;Scikit-Learn,MNT-106,Direct Apply,35,9,"{""github_stars"": 328, ""paper_citations"": 73, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,82.55,93.51,73.78
MLE-2024-0037,1,2024-03-31,2024-04-30,2024-04-29 03:00:00+09:00,Core Data Science,PhD,3.3,"₩89,009,207",PyTorch,PyTorch;Git,MNT-115,Direct Apply,59,16,"{""github_stars"": 66, ""paper_citations"": 47, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,70.92,61.78,87.36
MLE-2024-0037,2,2024-03-31,2024-05-30,2024-05-29 08:00:00+09:00,Core Data Science,PhD,3.3,"₩89,009,207",PyTorch,PyTorch;Git,MNT-115,Direct Apply,38,9,"{""github_stars"": 25, ""paper_citations"": 37, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,72.71,67.97,86.07
MLE-2024-0037,3,2024-03-31,2024-06-29,2024-06-28 03:00:00+09:00,Core Data Science,PhD,3.3,"₩89,009,207",PyTorch,PyTorch;Git,MNT-115,Direct Apply,98,18,"{""github_stars"": 97, ""paper_citations"": 20, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",Extended,77.71,66.52,84.43
MLE-2024-0038,1,2023-09-16,2023-10-16,2023-10-14 22:00:00+09:00,MLOps & Platform,Master,1.1,"₩74,776,661",Scikit-Learn,CUDA;Python;SQL;Docker;Scikit-Learn,,Agency,21,22,"{""github_stars"": 287, ""paper_citations"": 24, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,81.03,84.69,75.98
MLE-2024-0038,2,2023-09-16,2023-11-15,2023-11-14 06:00:00+09:00,MLOps & Platform,Master,1.1,"₩74,776,661",Scikit-Learn,CUDA;Python;SQL;Docker;Scikit-Learn,,Agency,35,10,"{""github_stars"": 49, ""paper_citations"": 50, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,88.38,86.58,68.54
MLE-2024-0038,3,2023-09-16,2023-12-15,2023-12-13 09:00:00+09:00,MLOps & Platform,Master,1.1,"₩74,776,661",Scikit-Learn,CUDA;Python;SQL;Docker;Scikit-Learn,,Agency,90,20,"{""github_stars"": 256, ""paper_citations"": 5, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Passed,86.67,89.32,72.49
MLE-2024-0039,1,2023-03-18,2023-04-17,2023-04-15 10:00:00+09:00,Core Data Science,,4.2,"₩102,736,514",JAX,CUDA;FastAPI;Git;Spark;JAX,MNT-116,Referral,54,4,"{""github_stars"": 305, ""paper_citations"": 60, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,76.7,84.82,90.34
MLE-2024-0039,2,2023-03-18,2023-05-17,2023-05-15 07:00:00+09:00,Core Data Science,,4.2,"₩102,736,514",JAX,CUDA;FastAPI;Git;Spark;JAX,MNT-116,Referral,68,10,"{""github_stars"": 348, ""paper_citations"": 31, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,73.9,86.68,93.32
MLE-2024-0039,3,2023-03-18,2023-06-16,2023-06-14 21:00:00+09:00,Core Data Science,,4.2,"₩102,736,514",JAX,CUDA;FastAPI;Git;Spark;JAX,MNT-116,Referral,51,21,"{""github_stars"": 256, ""paper_citations"": 78, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,81.55,90.3,95.03
MLE-2024-0040,1,2023-09-27,2023-10-27,2023-10-25 17:00:00+09:00,MLOps & Platform,PhD,6.6,"₩122,356,825",JAX,Docker;FastAPI;Kubeflow;Git;PyTorch;JAX,MNT-110,Agency,59,21,"{""github_stars"": 140, ""paper_citations"": 36, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,92.82,86.37,75.26
MLE-2024-0040,2,2023-09-27,2023-11-26,2023-11-25 14:00:00+09:00,MLOps & Platform,PhD,6.6,"₩122,356,825",JAX,Docker;FastAPI;Kubeflow;Git;PyTorch;JAX,MNT-110,Agency,57,7,"{""github_stars"": 147, ""paper_citations"": 10, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,92.92,92.19,73.68
MLE-2024-0040,3,2023-09-27,2023-12-26,2023-12-24 13:00:00+09:00,MLOps & Platform,PhD,6.6,"₩122,356,825",JAX,Docker;FastAPI;Kubeflow;Git;PyTorch;JAX,MNT-110,Agency,59,25,"{""github_stars"": 139, ""paper_citations"": 17, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Passed,91.29,94.57,77.49
MLE-2023-0041,1,2023-01-27,2023-02-26,2023-02-25 21:00:00+09:00,Search & RecSys,UNKNOWN,8.3,"₩124,049,811",Scikit-Learn,Git;Docker;Kubeflow;PyTorch;Ray;Scikit-Learn,MNT-130,Referral,37,17,"{""github_stars"": 90, ""paper_citations"": 4, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,85.14,72.58,90.32
MLE-2023-0041,2,2023-01-27,2023-03-28,2023-03-27 05:00:00+09:00,Search & RecSys,UNKNOWN,8.3,"₩124,049,811",Scikit-Learn,Git;Docker;Kubeflow;PyTorch;Ray;Scikit-Learn,MNT-130,Referral,24,6,"{""github_stars"": 152, ""paper_citations"": 72, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,95.06,72.27,85.31
MLE-2023-0041,3,2023-01-27,2023-04-27,2023-04-25 06:00:00+09:00,Search & RecSys,UNKNOWN,8.3,"₩124,049,811",Scikit-Learn,Git;Docker;Kubeflow;PyTorch;Ray;Scikit-Learn,MNT-130,Referral,94,24,"{""github_stars"": 252, ""paper_citations"": 17, ""certifications"": [], ""weekly_1on1_attended"": false}",Passed,91.0,79.06,83.82
MLE-2024-0042,1,2023-11-28,2023-12-28,2023-12-27 03:00:00+09:00,Computer Vision,Master,-999.0,"₩82,314,573",TensorFlow,FastAPI;Ray;CUDA;TensorFlow,MNT-103,Campus Recruitment,46,4,"{""github_stars"": 133, ""paper_citations"": 49, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,86.4,66.02,62.54
MLE-2024-0042,2,2023-11-28,2024-01-27,2024-01-25 01:00:00+09:00,Computer Vision,Master,-999.0,"₩82,314,573",TensorFlow,FastAPI;Ray;CUDA;TensorFlow,MNT-103,Campus Recruitment,93,6,"{""github_stars"": 133, ""paper_citations"": 46, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,88.04,65.11,60.84
MLE-2024-0042,3,2023-11-28,2024-02-26,2024-02-24 04:00:00+09:00,Computer Vision,Master,-999.0,"₩82,314,573",TensorFlow,FastAPI;Ray;CUDA;TensorFlow,MNT-103,Campus Recruitment,89,17,"{""github_stars"": 60, ""paper_citations"": 37, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Extended,86.05,65.46,60.76
MLE-2024-0043,1,2023-08-01,2023-08-31,2023-08-29 14:00:00+09:00,Core Data Science,UNKNOWN,10.0,"₩144,996,107",PyTorch,CUDA;Spark;SQL;Kubeflow;Python;PyTorch,,Direct Apply,71,7,"{""github_stars"": 348, ""paper_citations"": 26, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,82.6,69.08,75.19
MLE-2024-0043,2,2023-08-01,2023-09-30,2023-09-28 18:00:00+09:00,Core Data Science,UNKNOWN,10.0,"₩144,996,107",PyTorch,CUDA;Spark;SQL;Kubeflow;Python;PyTorch,,Direct Apply,36,22,"{""github_stars"": 212, ""paper_citations"": 58, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,89.78,73.38,69.18
MLE-2024-0043,3,2023-08-01,2023-10-30,2023-10-29 22:00:00+09:00,Core Data Science,UNKNOWN,10.0,"₩144,996,107",PyTorch,CUDA;Spark;SQL;Kubeflow;Python;PyTorch,,Direct Apply,75,16,"{""github_stars"": 1, ""paper_citations"": 27, ""certifications"": [], ""weekly_1on1_attended"": true}",Extended,87.14,73.75,66.25
MLE-2023-0044,1,2024-04-23,2024-05-23,2024-05-21 13:00:00+09:00,Search & RecSys,UNKNOWN,-999.0,"₩83,848,456",Scikit-Learn,Ray;Git;FastAPI;Docker;Scikit-Learn,,Direct Apply,65,20,"{""github_stars"": 65, ""paper_citations"": 28, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,88.07,68.61,68.88
MLE-2023-0044,2,2024-04-23,2024-06-22,2024-06-20 20:00:00+09:00,Search & RecSys,UNKNOWN,-999.0,"₩83,848,456",Scikit-Learn,Ray;Git;FastAPI;Docker;Scikit-Learn,,Direct Apply,88,18,"{""github_stars"": 117, ""paper_citations"": 31, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,82.33,69.42,70.75
MLE-2023-0044,3,2024-04-23,2024-07-22,2024-07-21 16:00:00+09:00,Search & RecSys,UNKNOWN,-999.0,"₩83,848,456",Scikit-Learn,Ray;Git;FastAPI;Docker;Scikit-Learn,,Direct Apply,29,21,"{""github_stars"": 314, ""paper_citations"": 2, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",Extended,83.95,75.66,65.6
MLE-2023-0045,1,2023-05-06,2023-06-05,2023-06-03 10:00:00+09:00,Search & RecSys,UNKNOWN,9.2,"₩133,453,035",TensorFlow,FastAPI;Spark;Docker;PyTorch;TensorFlow,MNT-122,Direct Apply,37,17,"{""github_stars"": 284, ""paper_citations"": 63, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,84.58,74.58,82.91
MLE-2023-0045,2,2023-05-06,2023-07-05,2023-07-04 03:00:00+09:00,Search & RecSys,UNKNOWN,9.2,"₩133,453,035",TensorFlow,FastAPI;Spark;Docker;PyTorch;TensorFlow,MNT-122,Direct Apply,73,19,"{""github_stars"": 76, ""paper_citations"": 38, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,85.21,75.99,83.68
MLE-2023-0045,3,2023-05-06,2023-08-04,2023-08-03 04:00:00+09:00,Search & RecSys,UNKNOWN,9.2,"₩133,453,035",TensorFlow,FastAPI;Spark;Docker;PyTorch;TensorFlow,MNT-122,Direct Apply,43,22,"{""github_stars"": 29, ""paper_citations"": 71, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",Extended,85.73,76.28,76.4
MLE-2023-0046,1,2023-06-19,2023-07-19,2023-07-18 23:00:00+09:00,Search & RecSys,UNKNOWN,8.8,"₩136,702,339",None,SQL;Docker,MNT-119,Direct Apply,42,10,"{""github_stars"": 60, ""paper_citations"": 61, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,81.24,94.49,69.51
MLE-2023-0046,2,2023-06-19,2023-08-18,2023-08-17 05:00:00+09:00,Search & RecSys,UNKNOWN,8.8,"₩136,702,339",None,SQL;Docker,MNT-119,Direct Apply,68,20,"{""github_stars"": 273, ""paper_citations"": 45, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,83.37,100.0,71.25
MLE-2023-0046,3,2023-06-19,2023-09-17,2023-09-15 01:00:00+09:00,Search & RecSys,UNKNOWN,8.8,"₩136,702,339",None,SQL;Docker,MNT-119,Direct Apply,85,18,"{""github_stars"": 104, ""paper_citations"": 47, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",Passed,82.73,100.0,74.55
MLE-2023-0047,1,2023-05-14,2023-06-13,2023-06-12 15:00:00+09:00,Core Data Science,,2.3,"₩87,381,506",TensorFlow,CUDA;Spark;Kubeflow;Ray;Docker;TensorFlow,MNT-121,Campus Recruitment,84,19,"{""github_stars"": 94, ""paper_citations"": 69, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,79.78,81.21,76.14
MLE-2023-0047,2,2023-05-14,2023-07-13,2023-07-12 20:00:00+09:00,Core Data Science,,2.3,"₩87,381,506",TensorFlow,CUDA;Spark;Kubeflow;Ray;Docker;TensorFlow,MNT-121,Campus Recruitment,20,19,"{""github_stars"": 70, ""paper_citations"": 80, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,80.96,83.68,72.39
MLE-2023-0047,3,2023-05-14,2023-08-12,2023-08-11 00:00:00+09:00,Core Data Science,,2.3,"₩87,381,506",TensorFlow,CUDA;Spark;Kubeflow;Ray;Docker;TensorFlow,MNT-121,Campus Recruitment,32,23,"{""github_stars"": 337, ""paper_citations"": 62, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Extended,81.71,89.9,66.53
